bbox,filename,height,width
"[61.21, 148.23, 338.79, 490.77]",/home/tako/devtools/furry-geras/coco/train2017/000000563870.jpg,640,401
"[252.34, 158.18, 179.78, 192.03000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000340285.jpg,419,640
"[1.08, 237.96, 242.22, 234.68999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000132099.jpg,480,640
"[152.9, 115.36, 42.31999999999999, 130.91999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000100482.jpg,333,500
"[237.4, 237.62, 195.02, 235.26999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000304578.jpg,640,480
"[271.24, 57.3, 190.01, 275.97]",/home/tako/devtools/furry-geras/coco/train2017/000000207595.jpg,425,640
"[151.56, 331.95, 113.30000000000001, 241.2]",/home/tako/devtools/furry-geras/coco/train2017/000000298195.jpg,640,640
"[0.0, 13.09, 497.31, 357.11]",/home/tako/devtools/furry-geras/coco/train2017/000000002225.jpg,375,500
"[43.65, 228.74, 64.31, 177.09000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000045844.jpg,480,640
"[110.74, 152.45, 305.34, 359.99000000000007]",/home/tako/devtools/furry-geras/coco/train2017/000000378561.jpg,640,426
"[0.0, 0.92, 499.0, 373.08]",/home/tako/devtools/furry-geras/coco/train2017/000000303137.jpg,375,500
"[300.68, 72.59, 220.45, 352.40999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000291048.jpg,426,640
"[278.93, 139.23, 64.50999999999999, 156.09]",/home/tako/devtools/furry-geras/coco/train2017/000000476846.jpg,346,640
"[100.76, 78.8, 331.04, 347.35]",/home/tako/devtools/furry-geras/coco/train2017/000000254800.jpg,428,640
"[280.38, 40.97, 230.8, 232.04999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000167683.jpg,480,640
"[48.65, 0.0, 567.58, 281.53]",/home/tako/devtools/furry-geras/coco/train2017/000000360600.jpg,480,640
"[222.48, 82.75, 75.75000000000003, 167.9]",/home/tako/devtools/furry-geras/coco/train2017/000000284064.jpg,333,500
"[1.69, 0.0, 497.31, 368.94]",/home/tako/devtools/furry-geras/coco/train2017/000000160994.jpg,375,500
"[524.97, 0.3, 114.02999999999997, 426.7]",/home/tako/devtools/furry-geras/coco/train2017/000000093333.jpg,428,640
"[237.53, 75.75, 141.71, 330.37]",/home/tako/devtools/furry-geras/coco/train2017/000000575303.jpg,434,640
"[136.35, 255.19, 178.78, 313.9700000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000107729.jpg,640,427
"[61.7, 54.53, 337.66, 373.53]",/home/tako/devtools/furry-geras/coco/train2017/000000351004.jpg,640,640
"[199.02, 204.42, 60.03999999999999, 188.21]",/home/tako/devtools/furry-geras/coco/train2017/000000581513.jpg,480,640
"[6.05, 9.17, 149.92, 359.82]",/home/tako/devtools/furry-geras/coco/train2017/000000566945.jpg,375,500
"[419.73, 102.46, 96.94000000000005, 216.40000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000349817.jpg,480,640
"[542.7, 6.68, 96.29999999999995, 95.47999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000465225.jpg,512,640
"[375.58, 117.54, 187.23999999999995, 188.16999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000306992.jpg,427,640
"[215.26, 10.38, 205.59000000000003, 620.22]",/home/tako/devtools/furry-geras/coco/train2017/000000298331.jpg,640,456
"[518.7, 178.73, 120.29999999999995, 198.64000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000357933.jpg,427,640
"[294.54, 440.24, 44.95999999999998, 148.11]",/home/tako/devtools/furry-geras/coco/train2017/000000334787.jpg,640,480
"[140.09, 0.0, 129.50000000000003, 201.47]",/home/tako/devtools/furry-geras/coco/train2017/000000242081.jpg,427,640
"[434.15, 0.0, 204.85000000000002, 237.56]",/home/tako/devtools/furry-geras/coco/train2017/000000409064.jpg,373,640
"[0.0, 250.92, 270.35, 381.36]",/home/tako/devtools/furry-geras/coco/train2017/000000503148.jpg,640,480
"[104.94, 196.97, 162.68, 224.59]",/home/tako/devtools/furry-geras/coco/train2017/000000512816.jpg,480,640
"[117.36, 292.89, 100.77999999999999, 202.81]",/home/tako/devtools/furry-geras/coco/train2017/000000465198.jpg,640,428
"[279.1, 70.25, 208.32, 206.41999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000561810.jpg,281,500
"[12.97, 67.03, 620.26, 536.65]",/home/tako/devtools/furry-geras/coco/train2017/000000504987.jpg,640,640
"[260.07, 262.71, 56.89999999999998, 102.43]",/home/tako/devtools/furry-geras/coco/train2017/000000543754.jpg,480,640
"[69.03, 105.99, 269.39, 219.03999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000007593.jpg,640,427
"[39.99, 151.16, 54.25000000000001, 221.62999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000289510.jpg,427,640
"[120.21, 13.41, 127.24, 117.31]",/home/tako/devtools/furry-geras/coco/train2017/000000236148.jpg,480,640
"[370.37, 85.94, 164.19999999999993, 228.84999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000314259.jpg,427,640
"[15.89, 89.21, 425.19, 360.17]",/home/tako/devtools/furry-geras/coco/train2017/000000494846.jpg,640,480
"[296.34, 159.74, 80.94999999999999, 87.65]",/home/tako/devtools/furry-geras/coco/train2017/000000280215.jpg,427,640
"[121.35, 29.49, 213.04, 277.94]",/home/tako/devtools/furry-geras/coco/train2017/000000053267.jpg,375,500
"[92.1, 55.46, 256.8399999999999, 439.66]",/home/tako/devtools/furry-geras/coco/train2017/000000568357.jpg,500,355
"[431.53, 9.96, 197.05999999999995, 100.79999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000512723.jpg,426,640
"[60.98, 0.75, 438.02, 328.73]",/home/tako/devtools/furry-geras/coco/train2017/000000242832.jpg,335,500
"[322.13, 194.97, 77.77999999999997, 104.41]",/home/tako/devtools/furry-geras/coco/train2017/000000553896.jpg,427,640
"[371.19, 56.46, 223.86999999999995, 341.72]",/home/tako/devtools/furry-geras/coco/train2017/000000494330.jpg,436,640
"[167.19, 144.36, 161.88, 329.07]",/home/tako/devtools/furry-geras/coco/train2017/000000536534.jpg,480,640
"[0.0, 129.12, 422.06, 481.88]",/home/tako/devtools/furry-geras/coco/train2017/000000293314.jpg,612,612
"[1.08, 2.7, 521.16, 471.44]",/home/tako/devtools/furry-geras/coco/train2017/000000270135.jpg,480,640
"[262.28, 35.16, 344.38, 298.77]",/home/tako/devtools/furry-geras/coco/train2017/000000452471.jpg,480,640
"[147.51, 53.79, 277.49, 319.38]",/home/tako/devtools/furry-geras/coco/train2017/000000202389.jpg,640,426
"[1.0, 2.99, 638.0, 431.02]",/home/tako/devtools/furry-geras/coco/train2017/000000449488.jpg,441,640
"[284.76, 516.31, 342.73, 115.5]",/home/tako/devtools/furry-geras/coco/train2017/000000067004.jpg,640,640
"[278.9, 72.9, 147.10000000000002, 259.62]",/home/tako/devtools/furry-geras/coco/train2017/000000205512.jpg,427,640
"[180.66, 64.13, 146.08, 116.57999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000230214.jpg,409,640
"[99.24, 115.06, 362.76, 516.75]",/home/tako/devtools/furry-geras/coco/train2017/000000147600.jpg,640,463
"[143.53, 39.58, 312.47, 213.57]",/home/tako/devtools/furry-geras/coco/train2017/000000556883.jpg,457,640
"[20.18, 14.41, 327.65, 617.38]",/home/tako/devtools/furry-geras/coco/train2017/000000206591.jpg,640,398
"[396.71, 124.18, 242.29000000000002, 354.82]",/home/tako/devtools/furry-geras/coco/train2017/000000212787.jpg,480,640
"[238.92, 129.96, 101.51000000000002, 200.79]",/home/tako/devtools/furry-geras/coco/train2017/000000502393.jpg,360,640
"[153.8, 112.03, 146.09999999999997, 94.21000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000227318.jpg,428,640
"[113.72, 264.46, 169.58, 205.28000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000487011.jpg,480,640
"[454.7, 1.4, 44.30000000000001, 105.54]",/home/tako/devtools/furry-geras/coco/train2017/000000233556.jpg,375,500
"[53.91, 119.35, 130.01, 214.93999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000093068.jpg,640,480
"[196.51, 87.84, 126.32999999999998, 330.78]",/home/tako/devtools/furry-geras/coco/train2017/000000073172.jpg,474,640
"[173.56, 129.69, 168.62, 417.76000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000303788.jpg,640,480
"[120.98, 120.92, 39.58999999999999, 125.33999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000215457.jpg,332,500
"[236.77, 107.75, 277.75, 365.99]",/home/tako/devtools/furry-geras/coco/train2017/000000553849.jpg,480,640
"[288.57, 187.52, 60.56, 123.08000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000556145.jpg,429,640
"[203.87, 0.0, 435.13, 248.17]",/home/tako/devtools/furry-geras/coco/train2017/000000366972.jpg,480,640
"[73.87, 0.0, 202.16999999999996, 128.39]",/home/tako/devtools/furry-geras/coco/train2017/000000326265.jpg,375,500
"[444.8, 22.46, 166.2, 271.07]",/home/tako/devtools/furry-geras/coco/train2017/000000480634.jpg,612,612
"[0.0, 35.38, 427.57, 603.62]",/home/tako/devtools/furry-geras/coco/train2017/000000047487.jpg,640,429
"[222.34, 80.78, 91.64000000000001, 101.72999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000250129.jpg,500,375
"[43.76, 182.18, 145.81, 284.93]",/home/tako/devtools/furry-geras/coco/train2017/000000220835.jpg,500,375
"[67.04, 75.66, 193.7, 512.4]",/home/tako/devtools/furry-geras/coco/train2017/000000076742.jpg,640,638
"[325.69, 5.85, 121.12, 134.99]",/home/tako/devtools/furry-geras/coco/train2017/000000073508.jpg,428,640
"[30.1, 1.97, 444.71, 331.45]",/home/tako/devtools/furry-geras/coco/train2017/000000203273.jpg,640,478
"[193.88, 129.89, 445.12, 232.02999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000397582.jpg,425,640
"[57.71, 1.92, 355.82, 420.27]",/home/tako/devtools/furry-geras/coco/train2017/000000261603.jpg,428,640
"[176.11, 6.55, 455.37, 472.45]",/home/tako/devtools/furry-geras/coco/train2017/000000575921.jpg,480,640
"[297.6, 99.22, 188.18, 210.08]",/home/tako/devtools/furry-geras/coco/train2017/000000208657.jpg,332,500
"[1.06, 1.86, 433.85, 462.56]",/home/tako/devtools/furry-geras/coco/train2017/000000032242.jpg,471,640
"[435.26, 154.0, 203.74, 267.13]",/home/tako/devtools/furry-geras/coco/train2017/000000247306.jpg,427,640
"[423.95, 24.29, 183.82999999999998, 385.8]",/home/tako/devtools/furry-geras/coco/train2017/000000040948.jpg,423,640
"[85.39, 51.5, 160.8, 441.69]",/home/tako/devtools/furry-geras/coco/train2017/000000080231.jpg,500,375
"[589.78, 262.3, 41.51999999999998, 108.86000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000564386.jpg,480,640
"[132.44, 215.58, 154.88, 384.63]",/home/tako/devtools/furry-geras/coco/train2017/000000365701.jpg,640,489
"[105.46, 113.86, 177.89, 365.14]",/home/tako/devtools/furry-geras/coco/train2017/000000525714.jpg,480,640
"[129.44, 4.31, 347.04, 626.06]",/home/tako/devtools/furry-geras/coco/train2017/000000439982.jpg,640,480
"[25.42, 146.99, 126.77999999999999, 153.56]",/home/tako/devtools/furry-geras/coco/train2017/000000136819.jpg,426,640
"[155.69, 51.58, 68.62, 224.31]",/home/tako/devtools/furry-geras/coco/train2017/000000482223.jpg,281,500
"[344.79, 116.55, 87.84999999999997, 176.21999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000206912.jpg,429,640
"[39.12, 310.55, 56.160000000000004, 106.37]",/home/tako/devtools/furry-geras/coco/train2017/000000356479.jpg,640,427
"[79.79, 452.47, 43.06, 104.63]",/home/tako/devtools/furry-geras/coco/train2017/000000332296.jpg,640,480
"[290.21, 176.43, 78.16000000000003, 93.98000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000383918.jpg,425,640
"[0.0, 290.42, 52.98, 163.22999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000288607.jpg,640,480
"[28.52, 60.12, 206.34, 276.48]",/home/tako/devtools/furry-geras/coco/train2017/000000573482.jpg,343,500
"[90.27, 135.09, 78.80999999999999, 61.41]",/home/tako/devtools/furry-geras/coco/train2017/000000239048.jpg,334,500
"[254.05, 0.54, 295.21999999999997, 466.03]",/home/tako/devtools/furry-geras/coco/train2017/000000413046.jpg,480,640
"[0.0, 1.05, 367.73, 148.02]",/home/tako/devtools/furry-geras/coco/train2017/000000571847.jpg,427,640
"[1.01, 0.36, 102.69, 132.52]",/home/tako/devtools/furry-geras/coco/train2017/000000495388.jpg,500,375
"[83.35, 11.65, 395.39, 581.62]",/home/tako/devtools/furry-geras/coco/train2017/000000089367.jpg,640,480
"[163.77, 95.77, 91.79999999999998, 138.02000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000578650.jpg,375,500
"[162.54, 32.29, 381.12, 445.71]",/home/tako/devtools/furry-geras/coco/train2017/000000502982.jpg,479,640
"[125.69, 1.9, 347.89, 335.97]",/home/tako/devtools/furry-geras/coco/train2017/000000538682.jpg,480,640
"[197.55, 254.56, 132.57, 150.96999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000505792.jpg,640,427
"[139.56, 28.27, 300.49, 345.22]",/home/tako/devtools/furry-geras/coco/train2017/000000551752.jpg,399,640
"[537.43, 198.68, 88.92999999999995, 198.37]",/home/tako/devtools/furry-geras/coco/train2017/000000389336.jpg,480,640
"[0.0, 226.32, 104.29, 147.68]",/home/tako/devtools/furry-geras/coco/train2017/000000550181.jpg,375,500
"[342.37, 326.98, 129.78999999999996, 94.20999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000214191.jpg,427,640
"[519.06, 136.54, 76.93000000000006, 251.4]",/home/tako/devtools/furry-geras/coco/train2017/000000181509.jpg,426,640
"[134.92, 142.07, 190.81000000000003, 410.3]",/home/tako/devtools/furry-geras/coco/train2017/000000556332.jpg,640,425
"[94.33, 119.07, 325.31, 255.63]",/home/tako/devtools/furry-geras/coco/train2017/000000523966.jpg,379,504
"[178.48, 54.53, 243.67999999999998, 339.64]",/home/tako/devtools/furry-geras/coco/train2017/000000407952.jpg,427,640
"[57.66, 144.14, 226.74999999999997, 487.65]",/home/tako/devtools/furry-geras/coco/train2017/000000281745.jpg,640,423
"[279.26, 42.59, 359.74, 383.40999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000443074.jpg,427,640
"[210.12, 138.16, 428.88, 218.72]",/home/tako/devtools/furry-geras/coco/train2017/000000308543.jpg,426,640
"[8.25, 24.0, 380.0, 308.0]",/home/tako/devtools/furry-geras/coco/train2017/000000521533.jpg,333,500
"[315.62, 23.63, 71.19999999999999, 181.38]",/home/tako/devtools/furry-geras/coco/train2017/000000150284.jpg,360,640
"[277.28, 242.56, 67.45999999999998, 129.84999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000361993.jpg,612,612
"[452.03, 0.24, 186.97000000000003, 132.34]",/home/tako/devtools/furry-geras/coco/train2017/000000337819.jpg,383,640
"[174.07, 0.48, 463.50999999999993, 421.19]",/home/tako/devtools/furry-geras/coco/train2017/000000271681.jpg,427,640
"[205.21, 78.56, 44.49000000000001, 101.36000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000531153.jpg,333,500
"[186.55, 180.74, 184.11, 175.5]",/home/tako/devtools/furry-geras/coco/train2017/000000482172.jpg,640,427
"[313.01, 184.58, 59.360000000000014, 148.42]",/home/tako/devtools/furry-geras/coco/train2017/000000389777.jpg,334,500
"[470.31, 176.13, 58.69999999999999, 96.36000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000120655.jpg,427,640
"[114.69, 67.55, 269.15, 240.83999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000397903.jpg,427,640
"[282.71, 139.75, 184.63, 284.92]",/home/tako/devtools/furry-geras/coco/train2017/000000524507.jpg,431,640
"[1.13, 1.98, 372.87, 491.09]",/home/tako/devtools/furry-geras/coco/train2017/000000154772.jpg,500,375
"[108.65, 22.0, 476.22, 571.12]",/home/tako/devtools/furry-geras/coco/train2017/000000288201.jpg,612,612
"[256.04, 125.32, 95.54000000000002, 257.09]",/home/tako/devtools/furry-geras/coco/train2017/000000421150.jpg,425,640
"[216.47, 0.0, 386.80999999999995, 70.8]",/home/tako/devtools/furry-geras/coco/train2017/000000039671.jpg,406,640
"[389.18, 187.15, 49.03000000000003, 128.98]",/home/tako/devtools/furry-geras/coco/train2017/000000037864.jpg,479,640
"[287.95, 186.45, 53.69999999999999, 90.44999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000505080.jpg,413,640
"[229.67, 11.0, 381.33000000000004, 587.62]",/home/tako/devtools/furry-geras/coco/train2017/000000294795.jpg,612,612
"[60.81, 354.73, 162.29, 143.14]",/home/tako/devtools/furry-geras/coco/train2017/000000190084.jpg,500,375
"[142.62, 74.58, 278.64, 270.31]",/home/tako/devtools/furry-geras/coco/train2017/000000222074.jpg,495,640
"[158.08, 92.29, 263.1, 328.65]",/home/tako/devtools/furry-geras/coco/train2017/000000028924.jpg,427,640
"[125.1, 60.58, 111.52000000000001, 147.32]",/home/tako/devtools/furry-geras/coco/train2017/000000508129.jpg,500,333
"[168.09, 16.11, 226.29999999999998, 345.81]",/home/tako/devtools/furry-geras/coco/train2017/000000318396.jpg,425,640
"[2.88, 135.5, 468.91, 499.18000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000000984.jpg,640,480
"[0.46, 0.0, 371.6, 239.82]",/home/tako/devtools/furry-geras/coco/train2017/000000335713.jpg,302,500
"[114.21, 85.29, 144.40000000000003, 370.22]",/home/tako/devtools/furry-geras/coco/train2017/000000291596.jpg,640,427
"[134.79, 82.8, 157.35, 150.45]",/home/tako/devtools/furry-geras/coco/train2017/000000303870.jpg,373,640
"[88.18, 16.21, 246.55, 292.89]",/home/tako/devtools/furry-geras/coco/train2017/000000167989.jpg,612,612
"[151.77, 279.33, 114.97, 312.56]",/home/tako/devtools/furry-geras/coco/train2017/000000340532.jpg,640,425
"[1.08, 63.64, 637.92, 415.36]",/home/tako/devtools/furry-geras/coco/train2017/000000447016.jpg,480,640
"[371.06, 189.52, 74.5, 171.58]",/home/tako/devtools/furry-geras/coco/train2017/000000487462.jpg,480,640
"[7.19, 23.01, 286.64, 324.03]",/home/tako/devtools/furry-geras/coco/train2017/000000340261.jpg,640,478
"[49.44, 110.11, 276.53, 381.02]",/home/tako/devtools/furry-geras/coco/train2017/000000175476.jpg,500,383
"[78.26, 217.19, 150.81, 400.36999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000111649.jpg,640,427
"[50.19, 37.97, 41.81999999999999, 122.85]",/home/tako/devtools/furry-geras/coco/train2017/000000509783.jpg,483,640
"[114.9, 214.97, 88.13, 228.79999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000391304.jpg,480,640
"[77.11, 128.92, 443.35, 249.60999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000358113.jpg,427,640
"[197.97, 93.43, 173.34, 220.95]",/home/tako/devtools/furry-geras/coco/train2017/000000248007.jpg,400,500
"[125.76, 101.82, 62.35000000000001, 182.07]",/home/tako/devtools/furry-geras/coco/train2017/000000325593.jpg,426,640
"[182.04, 181.19, 92.16, 343.35999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000464906.jpg,640,426
"[18.15, 172.42, 190.37, 304.58000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000564515.jpg,478,640
"[440.69, 164.38, 88.19, 240.33000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000004688.jpg,426,640
"[112.43, 77.12, 297.38, 509.27]",/home/tako/devtools/furry-geras/coco/train2017/000000526347.jpg,640,482
"[254.81, 21.96, 128.31, 211.98]",/home/tako/devtools/furry-geras/coco/train2017/000000031888.jpg,425,640
"[30.22, 470.05, 394.78, 168.95]",/home/tako/devtools/furry-geras/coco/train2017/000000286785.jpg,640,426
"[565.87, 101.01, 69.13999999999999, 138.57]",/home/tako/devtools/furry-geras/coco/train2017/000000158759.jpg,480,640
